Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],SoC [%],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
19.7,571.0,26.9,16.5,0.22,0.0,391.2,-10.22,26.0,27.0,86.9,0.0,0,2.08,1,30.0,21.95,39.84
19.8,571.0,26.9,15.5,0.14,0.0,391.2,-9.98,26.0,27.0,86.9,0.0,0,2.08,1,30.0,21.9,39.84
19.9,571.0,26.9,13.01,0.07,0.0,391.2,-9.78,26.0,27.0,86.9,0.0,0,2.08,1,30.0,21.85,39.84
20.0,571.0,27.53,11.5,0.12,0.0,391.21,-9.58,26.0,27.0,86.9,0.0,0,2.08,1,30.0,21.8,39.84
20.1,571.0,28.75,13.97,0.14,0.0,391.26,-9.38,26.0,27.0,86.9,0.0,0,2.08,1,30.0,21.75,39.84
20.2,571.0,30.3,10.01,0.09,0.0,391.29,-9.28,26.0,27.0,86.9,0.0,0,2.08,1,30.0,21.7,39.84
20.3,571.0,30.63,13.53,0.07,0.0,391.24,-9.98,26.0,27.0,86.9,0.0,0,2.08,1,30.0,21.65,39.84
20.4,571.0,30.93,20.51,0.18,0.0,391.19,-10.67,26.0,27.0,86.9,0.0,0,2.08,1,30.0,21.6,39.84
20.5,571.0,30.93,23.01,0.3,0.0,391.14,-11.32,26.0,27.0,86.9,0.0,0,2.08,1,30.0,21.55,39.84
20.6,571.0,30.93,26.99,0.34,0.0,391.09,-11.94,26.0,27.0,86.9,0.0,0,2.08,1,30.0,21.5,39.84
20.7,571.0,30.93,30.01,0.36,0.0,391.04,-12.29,26.0,27.0,86.9,0.0,0,2.06,1,30.0,21.45,39.84
20.8,571.0,30.93,31.01,0.42,0.0,391.0,-12.62,26.0,27.0,86.9,0.0,0,2.04,1,30.0,21.4,39.84
20.9,571.0,30.93,31.51,0.45,0.0,391.0,-12.77,26.0,27.0,86.9,0.0,0,2.04,1,30.0,21.35,39.84
21.0,571.0,30.93,32.01,0.45,0.0,391.0,-12.89,26.0,27.0,86.9,0.0,0,2.04,1,30.0,21.3,39.84
21.1,571.0,30.93,31.99,0.46,0.0,391.0,-12.84,26.0,27.0,86.9,0.0,0,2.04,1,30.0,21.25,39.84
21.2,571.0,30.93,30.99,0.41,0.0,391.0,-12.78,26.0,27.0,86.9,0.0,0,2.04,1,30.0,21.2,39.84
21.3,571.0,30.93,28.99,0.37,0.0,391.0,-12.58,26.0,27.0,86.9,0.0,0,2.04,1,30.0,21.15,39.84
21.4,571.0,30.93,27.49,0.33,0.0,391.01,-12.37,26.0,27.0,86.9,0.0,0,2.04,1,30.0,21.1,39.84
21.5,571.0,30.93,26.99,0.27,0.0,391.06,-12.12,26.0,27.0,86.9,0.0,0,2.04,1,30.0,21.05,39.84
21.6,571.0,30.93,23.49,0.22,0.0,391.1,-11.84,26.0,27.0,86.9,0.0,0,2.04,1,30.0,21.0,39.84
21.7,571.0,30.78,21.99,0.21,0.0,391.1,-11.29,26.0,27.0,86.9,0.0,0,2.05,1,30.0,21.0,39.84
21.8,571.0,30.93,17.5,0.21,0.0,391.1,-10.77,26.0,27.0,86.9,0.0,0,2.06,1,30.0,21.0,39.84
21.9,571.0,30.78,17.0,0.22,0.0,391.1,-10.47,26.0,27.0,86.9,0.0,0,2.07,1,30.0,21.0,39.84
22.0,571.0,30.78,14.49,0.19,0.0,391.11,-10.18,26.0,27.0,86.9,0.0,0,2.08,1,30.0,21.0,39.84
22.1,571.0,30.78,12.49,0.14,0.0,391.16,-10.03,26.0,27.0,86.9,0.0,0,2.09,1,30.0,21.0,39.84
22.2,571.0,30.78,12.51,0.15,0.0,391.2,-9.88,26.0,27.0,86.9,0.0,0,2.1,1,30.0,21.0,39.84
22.3,571.0,30.78,11.98,0.09,0.0,391.2,-9.68,26.0,27.0,86.9,0.0,0,2.11,1,30.0,21.0,39.84
22.4,571.0,30.78,9.51,0.03,0.0,391.2,-9.47,26.0,27.0,86.9,0.0,0,2.12,1,30.0,21.0,39.84
22.5,571.0,30.93,10.49,0.04,0.0,391.2,-9.17,26.0,27.0,86.9,0.0,0,2.11,1,30.0,21.0,39.84
22.6,571.0,30.93,8.0,0.04,0.0,391.21,-8.89,26.0,27.0,86.9,0.0,0,2.11,1,30.0,21.0,39.84
22.7,571.0,30.93,7.5,0.0,0.0,391.26,-8.84,26.0,27.0,86.9,0.0,0,2.1,1,30.0,20.95,39.84
22.8,571.0,30.93,6.99,-0.01,0.0,391.3,-8.73,26.0,27.0,86.9,0.0,0,2.1,1,30.0,20.9,39.84
22.9,571.0,31.1,4.99,-0.01,0.0,391.3,-8.13,26.0,27.0,86.9,0.0,0,2.09,1,30.0,20.85,39.84
23.0,571.0,31.25,1.01,-0.03,0.0,391.3,-7.64,26.0,27.0,86.9,0.0,0,2.09,1,30.0,20.8,39.84
23.1,571.0,31.25,1.5,-0.01,0.0,391.3,-7.99,26.0,27.0,86.9,0.0,0,2.08,1,30.0,20.75,39.84
23.2,571.0,32.18,3.5,-0.01,0.0,391.3,-8.32,26.0,27.0,86.9,0.0,0,2.08,1,30.0,20.7,39.84
23.3,571.0,32.63,5.51,-0.01,0.0,391.3,-8.52,26.0,27.0,86.9,0.0,0,2.08,1,30.0,20.65,39.84
23.4,571.0,32.95,6.01,0.01,0.0,391.29,-8.72,26.0,27.0,86.9,0.0,0,2.08,1,30.0,20.6,39.84
23.5,571.0,33.55,7.01,0.02,0.0,391.24,-8.87,26.0,27.0,86.9,0.0,0,2.09,1,30.0,20.55,39.84
23.6,571.0,33.73,9.47,0.04,0.0,391.2,-9.03,26.0,27.0,86.9,0.0,0,2.09,1,30.0,20.5,39.84
23.7,571.0,33.73,9.04,0.06,0.0,391.2,-9.28,26.0,27.0,86.9,0.0,0,2.09,1,30.0,20.5,39.84
23.8,571.0,33.73,9.52,0.11,0.0,391.2,-9.53,26.0,27.0,86.9,0.0,0,2.09,1,30.0,20.5,39.84
23.9,571.0,33.72,10.03,0.16,0.0,391.2,-9.78,26.0,27.0,86.9,0.0,0,2.09,1,30.0,20.5,39.84
24.0,571.0,33.73,12.01,0.17,0.0,391.2,-10.02,26.0,27.0,86.9,0.0,0,2.09,1,30.04,20.5,39.84
24.1,571.0,33.73,13.99,0.16,0.0,391.2,-10.22,26.0,27.0,86.9,0.0,0,2.1,1,30.09,20.5,39.84
24.2,571.0,33.73,15.0,0.15,0.0,391.19,-10.42,26.0,27.0,86.9,0.0,0,2.1,1,30.14,20.5,39.84
24.3,571.0,33.73,16.0,0.14,0.0,391.14,-10.57,26.0,27.0,86.9,0.0,0,2.1,1,30.19,20.5,39.84
24.4,571.0,33.88,16.99,0.16,0.0,391.1,-10.71,26.0,27.0,86.9,0.0,0,2.1,1,30.24,20.5,39.84
24.5,571.0,34.2,16.99,0.21,0.0,391.1,-10.81,26.0,27.0,86.9,0.0,0,2.1,1,30.29,20.5,39.84
24.6,571.0,34.65,17.49,0.17,0.0,391.09,-10.94,26.0,27.0,86.9,0.0,0,2.1,1,30.34,20.5,39.84
24.7,571.0,35.13,18.0,0.19,0.0,391.04,-11.29,26.0,27.0,86.9,0.0,0,2.11,1,30.39,20.45,39.84
24.8,571.0,35.73,19.01,0.25,0.0,391.0,-11.66,26.0,27.0,86.9,0.0,0,2.11,1,30.44,20.4,39.84
24.9,571.0,36.5,20.53,0.24,0.0,391.0,-12.21,26.0,27.0,86.9,0.0,0,2.11,1,30.49,20.35,39.84
25.0,571.0,36.5,24.5,0.29,0.0,390.99,-12.77,26.0,27.0,86.9,0.0,0,2.11,1,30.5,20.3,39.84
25.1,571.0,36.37,27.02,0.36,0.0,390.94,-13.37,26.0,27.0,86.9,0.0,0,2.11,1,30.5,20.25,39.84
25.2,571.0,36.2,29.98,0.38,0.0,390.89,-13.93,26.0,27.0,86.9,0.0,0,2.11,1,30.5,20.2,39.84
25.3,571.0,36.2,30.01,0.42,0.0,390.84,-14.23,26.0,27.0,86.9,0.0,0,2.12,1,30.5,20.15,39.84
25.4,571.0,36.2,31.01,0.42,0.0,390.8,-14.54,26.0,27.0,86.9,0.0,0,2.12,1,30.5,20.1,39.84
25.5,571.0,36.05,31.99,0.38,0.0,390.8,-14.89,26.0,27.0,86.9,0.0,0,2.12,1,30.5,20.05,39.84
25.6,571.0,36.05,31.99,0.34,0.0,390.8,-15.19,26.0,27.0,86.9,0.0,0,2.12,1,30.5,20.0,39.84
25.7,571.0,36.38,31.0,0.26,0.0,390.8,-15.09,26.0,27.0,86.9,0.0,0,2.12,1,30.5,19.95,39.84
25.8,571.0,36.38,31.01,0.22,0.0,390.8,-15.01,26.0,27.0,86.9,0.0,0,2.12,1,30.5,19.9,39.84
25.9,571.0,36.38,31.51,0.21,0.0,390.8,-15.06,26.0,27.0,86.9,0.0,0,2.12,1,30.5,19.85,39.84
26.0,571.0,36.5,31.49,0.13,0.0,390.79,-15.13,26.0,27.0,86.9,0.0,0,2.12,1,30.5,19.8,39.84
26.1,571.0,36.83,31.0,0.08,0.0,390.74,-15.43,26.0,27.0,86.9,0.0,0,2.12,1,30.5,19.75,39.84
26.2,571.0,39.3,32.51,0.05,0.0,390.69,-15.9,26.0,27.0,86.9,0.0,0,2.12,1,30.5,19.7,39.84
26.3,571.0,41.0,36.02,0.11,0.0,390.59,-17.7,26.0,27.0,86.9,0.0,0,2.12,1,30.5,19.65,39.84
26.4,571.0,40.85,45.55,0.29,0.0,390.48,-19.54,26.0,27.0,86.9,0.0,0,2.12,1,30.5,19.6,39.84
26.5,571.0,40.55,57.54,0.41,0.0,390.33,-21.69,26.0,27.0,86.9,0.0,0,2.12,1,30.5,19.55,39.84
26.6,571.0,40.55,63.98,0.43,0.0,390.19,-23.68,26.0,27.0,86.9,0.0,0,2.12,1,30.5,19.5,39.84
26.7,571.0,40.55,64.92,0.45,0.0,390.14,-24.38,26.0,27.0,86.9,0.0,0,2.12,1,30.5,19.5,39.84
26.8,571.0,40.68,65.45,0.4,0.0,390.09,-25.06,26.0,27.0,86.9,0.0,0,2.12,1,30.5,19.5,39.84
26.9,571.0,40.68,66.5,0.41,0.0,390.04,-25.66,26.0,27.0,86.9,0.0,0,2.12,1,30.5,19.5,39.84
27.0,571.0,40.68,68.83,0.52,0.0,389.99,-26.25,26.0,27.0,86.9,0.0,0,2.12,1,30.5,19.5,39.84
27.1,571.0,40.55,68.04,0.54,0.0,389.94,-26.75,26.0,27.0,86.9,0.0,0,2.12,1,30.5,19.5,39.84
27.2,571.0,40.24,68.54,0.53,0.0,389.9,-27.19,26.0,27.0,86.9,0.0,0,2.16,1,30.5,19.5,39.84
27.3,571.0,39.33,67.5,0.47,0.0,389.9,-27.14,26.0,27.0,86.9,0.0,0,2.16,1,30.5,19.5,39.84
27.4,571.0,37.03,67.04,0.4,0.0,389.92,-26.88,26.0,27.0,86.9,0.0,0,2.16,1,30.5,19.5,39.84
27.5,571.0,34.51,62.09,0.22,0.0,390.07,-24.73,26.0,27.0,86.9,0.0,0,2.16,1,30.5,19.5,39.84
27.6,571.0,32.69,51.26,0.05,0.0,390.22,-22.53,26.0,27.0,86.9,0.0,0,2.16,1,30.5,19.5,39.84
27.7,571.0,28.68,43.5,-0.03,0.0,390.37,-19.88,26.0,27.0,86.9,0.0,0,2.16,1,30.5,19.45,39.84
27.8,571.0,26.32,34.26,-0.03,0.0,390.52,-17.26,26.0,27.0,86.9,0.0,0,2.16,1,30.5,19.4,39.84
27.9,571.0,26.09,24.72,-0.05,0.0,390.67,-14.91,26.0,27.0,86.9,0.0,0,2.16,1,30.5,19.35,39.84
28.0,571.0,26.28,17.54,-0.07,0.0,390.81,-12.68,26.0,27.0,86.9,0.0,0,2.12,1,30.5,19.3,39.84
28.1,571.0,26.28,12.22,0.0,0.0,390.91,-11.53,26.0,27.0,86.9,0.0,0,2.12,1,30.5,19.25,39.84
28.2,571.0,26.1,9.37,-0.01,0.0,391.01,-10.39,26.0,27.0,86.9,0.0,0,2.12,1,30.5,19.2,39.84
28.3,571.0,25.84,6.09,-0.05,0.0,391.06,-9.29,26.0,27.0,86.9,0.0,0,2.12,1,30.5,19.15,39.84
28.4,571.0,24.16,2.54,-0.04,0.0,391.11,-8.16,26.0,27.0,86.9,0.0,0,2.12,1,30.5,19.1,39.84
28.5,571.0,22.88,-1.37,-0.13,0.0,391.21,-6.81,26.0,27.0,86.9,0.0,0,2.12,1,30.5,19.05,39.84
28.6,571.0,23.18,-7.32,-0.21,0.0,391.3,-5.63,26.0,27.0,86.9,0.0,0,2.12,1,30.5,19.0,39.84
28.7,571.0,23.18,-6.5,-0.18,0.0,391.3,-5.93,26.0,27.0,86.9,0.0,0,2.12,1,30.5,19.0,39.84
28.8,571.0,23.31,-5.0,-0.25,0.0,391.31,-6.16,26.0,27.0,86.9,0.0,0,2.12,1,30.5,19.0,39.84
28.9,571.0,23.33,-6.96,-0.28,0.0,391.36,-5.81,26.0,27.0,86.9,0.0,0,2.12,1,30.5,19.0,39.84
29.0,571.0,23.33,-7.54,-0.25,0.0,391.4,-5.48,26.0,27.0,86.9,0.0,0,2.12,1,30.5,19.0,39.84
29.1,571.0,23.33,-8.96,-0.16,0.0,391.4,-5.33,26.0,27.0,86.9,0.0,0,2.12,1,30.5,19.0,39.84
29.2,571.0,23.02,-9.96,-0.11,0.0,391.4,-5.18,26.0,27.0,86.9,0.0,0,2.12,1,30.5,19.0,39.84
29.3,571.0,23.46,-10.46,-0.22,0.0,391.4,-4.98,26.0,27.0,86.9,0.0,0,2.12,1,30.5,19.0,39.84
29.4,571.0,25.29,-12.91,-0.39,0.0,391.39,-4.86,26.0,27.0,86.9,0.0,0,2.12,1,30.5,19.0,39.84
29.5,571.0,26.25,-12.91,-0.4,0.0,391.34,-5.46,26.0,27.0,86.9,0.0,0,2.12,1,30.5,19.0,39.84
29.6,571.0,27.08,-7.5,-0.5,0.0,391.3,-6.05,26.0,27.0,86.9,0.0,0,2.12,1,30.5,19.0,39.84
29.7,571.0,28.39,-4.46,-0.53,0.0,391.3,-6.55,26.0,27.0,86.9,0.0,0,2.12,1,30.5,18.95,39.84
29.8,571.0,29.99,-3.04,-0.38,0.0,391.29,-7.02,26.0,27.0,86.9,0.0,0,2.12,1,30.5,18.9,39.84
29.9,571.0,33.01,-2.46,-0.3,0.0,391.24,-7.22,26.0,27.0,86.9,0.0,0,2.12,1,30.5,18.85,39.84
30.0,571.0,34.35,0.0,-0.33,0.0,391.19,-7.5,26.0,27.0,86.9,0.0,0,2.12,1,30.5,18.8,39.84
30.1,571.0,34.2,2.41,-0.38,0.0,391.14,-8.5,26.0,27.0,86.9,0.0,0,2.12,1,30.5,18.75,39.84
30.2,571.0,34.2,4.41,-0.16,0.0,391.1,-9.42,26.0,27.0,86.9,0.0,0,2.12,1,30.5,18.7,39.84
30.3,571.0,34.46,10.0,-0.02,0.0,391.1,-9.62,26.0,27.0,86.9,0.0,0,2.12,1,30.5,18.65,39.84
30.4,571.0,35.56,7.41,-0.08,0.0,391.09,-9.88,26.0,27.0,86.9,0.0,0,2.16,1,30.5,18.6,39.84
30.5,571.0,36.79,8.87,-0.11,0.0,391.04,-10.63,26.0,27.0,86.9,0.0,0,2.16,1,30.5,18.55,39.84
30.6,571.0,38.94,11.54,-0.15,0.0,390.97,-11.79,26.0,27.0,86.9,0.0,0,2.16,1,30.5,18.5,39.84
30.7,571.0,45.3,16.41,-0.24,0.0,390.67,-16.59,26.0,27.0,86.9,0.0,0,2.16,1,30.5,18.5,39.84
30.8,571.0,45.03,39.61,0.29,0.0,390.34,-21.69,26.0,27.0,86.9,0.0,0,2.15,1,30.5,18.5,39.84
30.9,571.0,44.59,72.96,0.94,0.0,389.79,-29.33,26.0,27.0,86.89,0.0,0,2.15,1,30.5,18.5,39.84
31.0,571.0,42.88,89.83,1.15,0.0,389.3,-36.19,26.0,27.0,86.84,0.0,0,2.15,1,30.5,18.5,39.84
31.1,571.0,42.15,88.17,1.1,0.0,389.3,-36.09,26.0,27.0,86.8,0.0,0,2.15,1,30.5,18.5,39.84
31.2,571.0,41.02,85.17,0.99,0.0,389.31,-35.93,26.0,27.0,86.8,0.0,0,2.14,1,30.5,18.5,39.84
31.3,571.0,40.26,83.0,0.97,0.0,389.36,-35.28,26.0,27.0,86.8,0.0,0,2.14,1,30.5,18.5,39.84
31.4,571.0,38.57,77.17,0.96,0.0,389.41,-34.49,26.0,27.0,86.8,0.0,0,2.14,1,30.5,18.5,39.84
31.5,571.0,38.66,70.22,0.73,0.0,389.51,-32.44,26.0,27.0,86.8,0.0,0,2.13,1,30.5,18.5,39.84
31.6,571.0,38.38,63.72,0.58,0.0,389.61,-30.47,26.0,27.0,86.8,0.0,0,2.13,1,30.5,18.5,39.84
31.7,571.0,38.53,57.72,0.48,0.0,389.71,-29.17,26.0,27.0,86.8,0.0,0,2.13,1,30.5,18.45,39.84
31.8,571.0,38.83,54.13,0.36,0.0,389.8,-27.95,26.0,27.0,86.8,0.0,0,2.13,1,30.5,18.4,39.84
31.9,571.0,39.0,51.5,0.53,0.0,389.8,-27.5,26.0,27.0,86.8,0.0,0,2.12,1,30.5,18.35,39.84
32.0,571.0,39.16,50.0,0.58,0.0,389.8,-27.11,26.0,27.0,86.8,0.0,0,2.12,1,30.5,18.3,39.84
32.1,571.0,39.89,50.04,0.4,0.0,389.8,-27.21,26.0,27.0,86.8,0.0,0,2.12,1,30.5,18.25,39.84
32.2,571.0,40.06,49.96,0.34,0.0,389.79,-27.35,26.0,27.0,86.8,0.0,0,2.13,1,30.5,18.2,39.84
32.3,571.0,40.55,48.37,0.31,0.0,389.74,-27.85,26.0,27.0,86.8,0.0,0,2.13,1,30.5,18.15,39.84
32.4,571.0,40.68,50.46,0.36,0.0,389.69,-28.39,26.0,27.0,86.8,0.0,0,2.13,1,30.5,18.1,39.84
32.5,571.0,42.04,50.46,0.5,0.0,389.64,-29.29,26.0,27.0,86.8,0.0,0,2.13,1,30.5,18.05,39.84
32.6,571.0,45.73,52.87,0.63,0.0,389.55,-30.91,26.0,27.0,86.8,0.0,0,2.14,1,30.5,18.0,39.84
32.7,571.0,50.41,61.74,1.06,0.0,389.05,-38.81,26.0,27.0,86.8,0.0,0,2.14,1,30.5,18.0,39.84
32.8,571.0,52.62,83.3,1.52,0.0,388.54,-46.78,26.0,27.0,86.8,0.0,0,2.14,1,30.5,18.0,39.84
32.9,571.0,52.49,106.2,1.69,0.0,387.94,-55.33,26.0,27.0,86.8,0.0,0,2.14,1,30.5,18.0,39.84
33.0,571.0,52.15,117.41,1.85,0.0,387.37,-63.3,26.0,27.0,86.8,0.0,0,2.15,1,30.5,18.0,39.84
33.1,571.0,51.88,123.96,1.99,0.0,387.12,-66.25,26.0,27.0,86.8,0.0,0,2.15,1,30.5,18.0,39.84
33.2,571.0,51.55,124.46,2.0,0.0,386.89,-69.03,26.0,27.0,86.8,0.0,0,2.15,1,30.5,18.0,39.84
33.3,571.0,51.4,123.5,1.93,0.0,386.79,-70.33,26.0,27.0,86.8,0.0,0,2.15,1,30.5,18.0,39.84
33.4,571.0,49.3,121.54,1.91,0.0,386.7,-71.41,26.0,27.0,86.8,0.0,0,2.16,1,30.5,18.0,39.84
33.5,571.0,46.0,121.04,1.84,0.0,386.7,-70.56,26.0,27.0,86.8,0.0,0,2.16,1,30.5,18.0,39.84
33.6,571.0,44.88,114.63,1.74,0.0,386.73,-69.42,26.0,27.0,86.8,0.0,0,2.16,1,30.5,18.0,39.84
33.7,571.0,45.03,103.72,1.58,0.0,386.98,-65.72,26.0,27.0,86.8,0.0,0,2.15,1,30.5,17.95,39.84
33.8,571.0,43.09,96.04,1.49,0.0,387.23,-61.91,26.0,27.0,86.8,0.0,0,2.15,1,30.5,17.9,39.84
33.9,571.0,42.58,88.63,1.36,0.0,387.53,-57.11,26.0,27.0,86.8,0.0,0,2.14,1,30.5,17.85,39.84
34.0,571.0,42.7,76.72,1.18,0.0,387.83,-52.4,26.0,27.0,86.8,0.0,0,2.14,1,30.5,17.8,39.84
34.1,571.0,42.58,66.63,1.05,0.0,388.08,-48.5,26.0,27.0,86.8,0.0,0,2.13,1,30.5,17.75,39.84
34.2,571.0,42.4,60.67,0.85,0.0,388.32,-44.75,26.0,27.0,86.8,0.0,0,2.13,1,30.5,17.7,39.84
34.3,571.0,42.25,56.54,0.8,0.0,388.47,-42.35,26.0,27.0,86.8,0.0,0,2.12,1,30.5,17.65,39.84
34.4,571.0,42.25,52.59,0.8,0.0,388.61,-40.07,26.0,27.0,86.8,0.0,0,2.12,1,30.5,17.6,39.84
34.5,571.0,42.1,48.59,0.68,0.0,388.71,-38.82,26.0,27.0,86.8,0.0,0,2.12,1,30.5,17.55,39.84
34.6,571.0,41.34,47.5,0.62,0.0,388.82,-37.44,26.0,27.0,86.8,0.0,0,2.12,1,30.5,17.5,39.84
34.7,571.0,41.48,42.72,0.53,0.0,388.97,-34.94,26.0,27.0,86.8,0.0,0,2.12,1,30.5,17.5,39.84
34.8,571.0,41.48,38.54,0.54,0.0,389.11,-32.62,26.0,27.0,86.8,0.0,0,2.12,1,30.5,17.5,39.84
34.9,571.0,41.34,37.0,0.58,0.0,389.16,-31.87,26.0,27.0,86.8,0.0,0,2.12,1,30.5,17.5,39.84
35.0,571.0,41.33,35.59,0.48,0.0,389.21,-31.07,26.0,27.0,86.8,0.0,0,2.12,1,30.5,17.5,39.84
35.1,571.0,41.31,33.54,0.35,0.0,389.31,-29.77,26.0,27.0,86.8,0.0,0,2.12,1,30.5,17.5,39.84
35.2,571.0,41.33,31.09,0.48,0.0,389.41,-28.54,26.0,27.0,86.8,0.0,0,2.12,1,30.5,17.5,39.84
35.3,571.0,41.63,29.0,0.48,0.0,389.46,-27.94,26.0,27.0,86.8,0.0,0,2.12,1,30.5,17.5,39.84
35.4,571.0,41.33,28.96,0.37,0.0,389.5,-27.37,26.0,27.0,86.8,0.0,0,2.12,1,30.5,17.5,39.84
35.5,571.0,40.85,29.0,0.37,0.0,389.5,-27.07,26.0,27.0,86.8,0.0,0,2.12,1,30.5,17.5,39.84
35.6,571.0,41.18,28.96,0.3,0.0,389.51,-26.66,26.0,27.0,86.8,0.0,0,2.12,1,30.5,17.5,39.84
35.7,571.0,41.33,25.59,0.32,0.0,389.61,-25.26,26.0,27.0,86.8,0.0,0,2.12,1,30.5,17.45,39.84
35.8,571.0,41.33,23.04,0.39,0.0,389.7,-23.99,26.0,27.0,86.8,0.0,0,2.12,1,30.5,17.4,39.84
35.9,571.0,41.02,24.96,0.38,0.0,389.7,-23.94,26.0,27.0,86.8,0.0,0,2.12,1,30.5,17.35,39.84
36.0,571.0,41.18,23.13,0.24,0.0,389.71,-23.86,26.0,27.0,86.8,0.0,0,2.12,1,30.5,17.3,39.84
36.1,571.0,41.33,21.91,0.2,0.0,389.76,-23.51,26.0,27.0,86.8,0.0,0,2.11,1,30.5,17.25,39.84
36.2,571.0,41.33,21.5,0.31,0.0,389.79,-23.26,26.0,27.0,86.8,0.0,0,2.11,1,30.5,17.2,39.84
36.3,571.0,41.48,23.0,0.24,0.0,389.74,-23.86,26.0,27.0,86.8,0.0,0,2.1,1,30.5,17.15,39.84
36.4,571.0,41.18,23.96,0.17,0.0,389.7,-24.36,26.0,27.0,86.8,0.0,0,2.1,1,30.5,17.1,39.84
36.5,571.0,41.18,23.09,0.13,0.0,389.7,-23.96,26.0,27.0,86.8,0.0,0,2.09,1,30.5,17.05,39.84
36.6,571.0,41.48,23.0,0.16,0.0,389.7,-23.64,26.0,27.0,86.8,0.0,0,2.09,1,30.5,17.0,39.84
36.7,571.0,41.76,22.54,0.36,0.0,389.7,-23.99,26.0,27.0,86.8,0.0,0,2.08,1,30.5,17.0,39.84
36.8,571.0,42.1,23.54,0.41,0.0,389.69,-24.4,26.0,27.0,86.8,0.0,0,2.08,1,30.5,17.0,39.84
36.9,571.0,42.1,24.54,0.38,0.0,389.64,-25.35,26.0,27.0,86.79,0.0,0,2.08,1,30.5,17.0,39.84
37.0,571.0,42.08,26.96,0.39,0.0,389.59,-26.27,26.0,27.0,86.74,0.0,0,2.08,1,30.5,17.0,39.84
37.1,571.0,41.94,26.59,0.32,0.0,389.54,-26.97,26.0,27.0,86.7,0.0,0,2.08,1,30.5,17.0,39.84
37.2,571.0,42.1,27.18,0.29,0.0,389.49,-27.62,26.0,27.0,86.7,0.0,0,2.08,1,30.5,17.0,39.84
37.3,571.0,42.1,28.37,0.4,0.0,389.44,-27.77,26.0,27.0,86.7,0.0,0,2.08,1,30.5,17.0,39.84
37.4,571.0,41.94,28.59,0.4,0.0,389.4,-27.93,26.0,27.0,86.7,0.0,0,2.08,1,30.5,17.0,39.84
37.5,571.0,42.1,29.96,0.22,0.0,389.4,-28.23,26.0,27.0,86.7,0.0,0,2.06,1,30.5,17.0,39.84
37.6,571.0,42.1,29.0,0.23,0.0,389.4,-28.52,26.0,27.0,86.7,0.0,0,2.04,1,30.5,17.0,39.84
37.7,571.0,42.1,28.92,0.39,0.0,389.4,-28.67,26.0,27.0,86.7,0.0,0,2.04,1,30.5,16.95,39.84
37.8,571.0,41.93,29.0,0.37,0.0,389.4,-28.74,26.0,27.0,86.7,0.0,0,2.04,1,30.5,16.9,39.84
37.9,571.0,41.93,28.17,0.3,0.0,389.4,-28.14,26.0,27.0,86.7,0.0,0,2.04,1,30.5,16.85,39.84
38.0,571.0,42.1,27.5,0.32,0.0,389.4,-27.59,26.0,27.0,86.7,0.0,0,2.04,1,30.5,16.8,39.84
38.1,571.0,41.93,27.5,0.38,0.0,389.4,-27.49,26.0,27.0,86.7,0.0,0,2.04,1,30.5,16.75,39.84
38.2,571.0,41.78,26.67,0.34,0.0,389.41,-27.37,26.0,27.0,86.7,0.0,0,2.04,1,30.5,16.7,39.84
38.3,571.0,41.78,27.0,0.3,0.0,389.46,-27.07,26.0,27.0,86.7,0.0,0,2.04,1,30.5,16.65,39.84
38.4,571.0,41.78,25.92,0.36,0.0,389.5,-26.77,26.0,27.0,86.7,0.0,0,2.04,1,30.5,16.6,39.84
38.5,571.0,41.78,24.75,0.42,0.0,389.5,-26.52,26.0,27.0,86.7,0.0,0,2.04,1,30.5,16.55,39.84
38.6,571.0,41.8,25.58,0.38,0.0,389.49,-26.33,26.0,27.0,86.7,0.0,0,2.04,1,30.5,16.5,39.84
38.7,571.0,41.78,26.0,0.31,0.0,389.44,-26.63,26.0,27.0,86.7,0.0,0,2.04,1,30.5,16.5,39.84
38.8,571.0,41.9,26.42,0.31,0.0,389.4,-26.93,26.0,27.0,86.7,0.0,0,2.04,1,30.5,16.5,39.84
38.9,571.0,41.26,24.67,0.26,0.0,389.4,-27.23,26.0,27.0,86.7,0.0,0,2.04,1,30.5,16.5,39.84
39.0,571.0,41.33,26.08,0.22,0.0,389.41,-27.37,26.0,27.0,86.7,0.0,0,2.04,1,30.5,16.5,39.84
39.1,571.0,41.75,24.42,0.19,0.0,389.51,-26.07,26.0,27.0,86.7,0.0,0,2.06,1,30.5,16.5,39.84
39.2,571.0,41.93,21.5,0.26,0.0,389.59,-25.01,26.0,27.0,86.7,0.0,0,2.08,1,30.5,16.5,39.84
39.3,571.0,41.67,24.42,0.27,0.0,389.49,-26.06,26.0,27.0,86.7,0.0,0,2.07,1,30.5,16.5,39.84
39.4,571.0,41.78,26.0,0.22,0.0,389.41,-26.96,26.0,27.0,86.7,0.0,0,2.07,1,30.5,16.5,39.84
39.5,571.0,41.65,25.08,0.28,0.0,389.46,-26.61,26.0,27.0,86.7,0.0,0,2.06,1,30.5,16.5,39.84
